Kinase,Z,method,AvgZ
PKCH,2.75,710490313>0.15,2.9341666666666666
NMO,-2.68,710490313>0.15,-2.1991666666666667
AKT,2.41,710490313>0.15,1.2475
PRKDC,-2.14,710490313>0.15,-1.6900000000000002
MLCK,2.07,710490313>0.15,0.955
STKR,1.91,710490313>0.15,1.18
PKN,1.89,710490313>0.15,0.6591666666666667
PAKB,1.87,710490313>0.15,1.68
STE7,-1.78,710490313>0.15,-1.0916666666666666
NDR,-1.72,710490313>0.15,-1.4466666666666665
PKCD,-1.68,710490313>0.15,-1.2591666666666665
RIPK,-1.62,710490313>0.15,-1.0666666666666667
SGK,1.55,710490313>0.15,0.5391666666666668
ATM,-1.51,710490313>0.15,-1.2933333333333334
MTOR,-1.49,710490313>0.15,-0.5491666666666666
PIM,1.36,710490313>0.15,0.7941666666666667
KHS,1.31,710490313>0.15,1.1725
BARK2,-1.31,710490313>0.15,-1.1133333333333333
TAO,1.3,710490313>0.15,0.7583333333333333
MST,1.24,710490313>0.15,1.6658333333333333
DMPK,1.2,710490313>0.15,0.7616666666666667
STE11,-1.15,710490313>0.15,-0.3041666666666667
RAD53,1.14,710490313>0.15,0.9016666666666666
CDK,-1.12,710490313>0.15,-0.79
TTK,-1.11,710490313>0.15,-0.9183333333333333
PLK,-1.1,710490313>0.15,-1.2341666666666666
TLK,-1.09,710490313>0.15,-0.9108333333333334
ATR,-1.08,710490313>0.15,-0.8
NUAK,-1.05,710490313>0.15,-0.9083333333333333
MARK,-1.02,710490313>0.15,-0.2791666666666667
RAF,0.93,710490313>0.15,-0.02749999999999997
PKG,0.9,710490313>0.15,0.6483333333333333
MLK,-0.89,710490313>0.15,-0.6308333333333334
GSK,-0.87,710490313>0.15,-0.935
CAMK1,-0.84,710490313>0.15,-0.2575
SLK,-0.81,710490313>0.15,-0.6525
BRSK,-0.77,710490313>0.15,0.7033333333333334
CLK,-0.77,710490313>0.15,-0.6408333333333334
ULK,-0.76,710490313>0.15,-0.6366666666666667
WNK,-0.76,710490313>0.15,0.04999999999999997
ERK,0.76,710490313>0.15,0.9941666666666666
NIK,-0.76,710490313>0.15,-0.6316666666666667
PASK,-0.75,710490313>0.15,-0.64
MOS,-0.75,710490313>0.15,-0.6425
CHK1,0.73,710490313>0.15,0.7816666666666666
BUD32,-0.72,710490313>0.15,-0.6475
PKD,-0.71,710490313>0.15,-0.6733333333333333
CAMKK,-0.71,710490313>0.15,-0.6341666666666667
PHK,-0.7,710490313>0.15,-0.6541666666666667
DYRK,-0.7,710490313>0.15,-0.05750000000000007
LKB,-0.7,710490313>0.15,0.3841666666666667
FRAY,-0.69,710490313>0.15,0.11000000000000001
CAMK2,-0.65,710490313>0.15,0.3025
JNK,-0.65,710490313>0.15,-0.6266666666666666
PKA,0.64,710490313>0.15,0.2541666666666666
PDK1,0.59,710490313>0.15,1.3108333333333333
MSN,0.57,710490313>0.15,0.2258333333333333
AMPK,0.52,710490313>0.15,0.3233333333333333
RSK,0.51,710490313>0.15,0.10416666666666663
IKK,-0.49,710490313>0.15,-0.1975
PAKA,-0.48,710490313>0.15,-0.6075
DAPK,0.48,710490313>0.15,0.5133333333333333
IRAK,0.47,710490313>0.15,0.5283333333333333
PDHK,0.44,710490313>0.15,0.9141666666666667
GRK,0.4,710490313>0.15,0.15083333333333335
NAK,0.38,710490313>0.15,-0.04000000000000001
HAL,0.36,710490313>0.15,0.09499999999999999
MAPKAPK,0.35,710490313>0.15,0.09416666666666666
CK1,0.32,710490313>0.15,-0.32000000000000006
PKCA,-0.31,710490313>0.15,-0.5266666666666666
PEK,-0.27,710490313>0.15,-0.008333333333333304
MELK,-0.17,710490313>0.15,0.4166666666666667
VRK1,0.14,710490313>0.15,0.3466666666666667
COT,0.13,710490313>0.15,0.19916666666666666
NEK,0.13,710490313>0.15,0.5116666666666667
P38,-0.06,710490313>0.15,0.32416666666666655
CK2,0.05,710490313>0.15,-0.4666666666666667
QIK,-0.02,710490313>0.15,-0.47000000000000003
AUR,-0.02,710490313>0.15,-0.28583333333333333
PKCI,-0.01,710490313>0.15,-0.47833333333333333
AKT,2.39,710490313>0.2,1.2475
MLCK,2.32,710490313>0.2,0.955
NMO,-2.3,710490313>0.2,-2.1991666666666667
PKCH,2.17,710490313>0.2,2.9341666666666666
PAKB,2.11,710490313>0.2,1.68
PIM,1.94,710490313>0.2,0.7941666666666667
MST,1.89,710490313>0.2,1.6658333333333333
PRKDC,-1.81,710490313>0.2,-1.6900000000000002
DMPK,1.72,710490313>0.2,0.7616666666666667
NDR,-1.54,710490313>0.2,-1.4466666666666665
KHS,1.47,710490313>0.2,1.1725
STKR,1.47,710490313>0.2,1.18
TAO,1.46,710490313>0.2,0.7583333333333333
PDK1,1.41,710490313>0.2,1.3108333333333333
ATM,-1.4,710490313>0.2,-1.2933333333333334
PKCD,-1.33,710490313>0.2,-1.2591666666666665
RSK,1.33,710490313>0.2,0.10416666666666663
SGK,1.27,710490313>0.2,0.5391666666666668
RIPK,-1.23,710490313>0.2,-1.0666666666666667
STE7,-1.22,710490313>0.2,-1.0916666666666666
PDHK,1.2,710490313>0.2,0.9141666666666667
BARK2,-1.19,710490313>0.2,-1.1133333333333333
CDK,-1.18,710490313>0.2,-0.79
CHK1,1.15,710490313>0.2,0.7816666666666666
AMPK,1.14,710490313>0.2,0.3233333333333333
PAKA,-1.09,710490313>0.2,-0.6075
LKB,-1.06,710490313>0.2,0.3841666666666667
PKA,1.04,710490313>0.2,0.2541666666666666
TLK,-1.04,710490313>0.2,-0.9108333333333334
RAD53,1.01,710490313>0.2,0.9016666666666666
PKCI,-1,710490313>0.2,-0.47833333333333333
NUAK,-0.98,710490313>0.2,-0.9083333333333333
TTK,-0.97,710490313>0.2,-0.9183333333333333
PKG,0.97,710490313>0.2,0.6483333333333333
PKN,-0.96,710490313>0.2,0.6591666666666667
IRAK,0.94,710490313>0.2,0.5283333333333333
MLK,-0.93,710490313>0.2,-0.6308333333333334
JNK,-0.9,710490313>0.2,-0.6266666666666666
MTOR,-0.89,710490313>0.2,-0.5491666666666666
DYRK,-0.87,710490313>0.2,-0.05750000000000007
CAMK1,-0.86,710490313>0.2,-0.2575
STE11,-0.82,710490313>0.2,-0.3041666666666667
MARK,-0.8,710490313>0.2,-0.2791666666666667
MSN,0.75,710490313>0.2,0.2258333333333333
ATR,-0.74,710490313>0.2,-0.8
CK1,0.72,710490313>0.2,-0.32000000000000006
SLK,-0.71,710490313>0.2,-0.6525
BUD32,-0.71,710490313>0.2,-0.6475
BRSK,-0.7,710490313>0.2,0.7033333333333334
MOS,-0.7,710490313>0.2,-0.6425
WNK,-0.69,710490313>0.2,0.04999999999999997
CAMKK,-0.69,710490313>0.2,-0.6341666666666667
PKD,-0.69,710490313>0.2,-0.6733333333333333
ULK,-0.69,710490313>0.2,-0.6366666666666667
DAPK,0.69,710490313>0.2,0.5133333333333333
PASK,-0.68,710490313>0.2,-0.64
NIK,-0.68,710490313>0.2,-0.6316666666666667
RAF,0.66,710490313>0.2,-0.02749999999999997
CLK,-0.66,710490313>0.2,-0.6408333333333334
PLK,-0.64,710490313>0.2,-1.2341666666666666
NEK,0.63,710490313>0.2,0.5116666666666667
P38,-0.61,710490313>0.2,0.32416666666666655
VRK1,-0.6,710490313>0.2,0.3466666666666667
HAL,0.59,710490313>0.2,0.09499999999999999
QIK,-0.57,710490313>0.2,-0.47000000000000003
MELK,0.52,710490313>0.2,0.4166666666666667
NAK,0.52,710490313>0.2,-0.04000000000000001
CK2,0.39,710490313>0.2,-0.4666666666666667
GSK,-0.39,710490313>0.2,-0.935
COT,0.38,710490313>0.2,0.19916666666666666
PEK,0.37,710490313>0.2,-0.008333333333333304
PKCA,-0.36,710490313>0.2,-0.5266666666666666
AUR,-0.33,710490313>0.2,-0.28583333333333333
ERK,-0.3,710490313>0.2,0.9941666666666666
CAMK2,-0.29,710490313>0.2,0.3025
IKK,-0.2,710490313>0.2,-0.1975
FRAY,-0.19,710490313>0.2,0.11000000000000001
MAPKAPK,0.16,710490313>0.2,0.09416666666666666
GRK,0.11,710490313>0.2,0.15083333333333335
PHK,0.02,710490313>0.2,-0.6541666666666667
AKT,3.01,710490313>0.3,1.2475
PRKDC,-2.39,710490313>0.3,-1.6900000000000002
PAKB,2.27,710490313>0.3,1.68
NMO,-2.17,710490313>0.3,-2.1991666666666667
PKCH,1.92,710490313>0.3,2.9341666666666666
MLK,-1.77,710490313>0.3,-0.6308333333333334
PKCD,-1.75,710490313>0.3,-1.2591666666666665
DMPK,1.66,710490313>0.3,0.7616666666666667
PIM,1.6,710490313>0.3,0.7941666666666667
KHS,1.54,710490313>0.3,1.1725
TAO,1.52,710490313>0.3,0.7583333333333333
PKG,1.52,710490313>0.3,0.6483333333333333
MLCK,1.52,710490313>0.3,0.955
NDR,-1.44,710490313>0.3,-1.4466666666666665
PDK1,1.37,710490313>0.3,1.3108333333333333
MST,1.36,710490313>0.3,1.6658333333333333
PKA,1.35,710490313>0.3,0.2541666666666666
ATM,-1.26,710490313>0.3,-1.2933333333333334
RIPK,-1.24,710490313>0.3,-1.0666666666666667
IRAK,1.2,710490313>0.3,0.5283333333333333
SGK,1.19,710490313>0.3,0.5391666666666668
ATR,-1.17,710490313>0.3,-0.8
PAKA,-1.15,710490313>0.3,-0.6075
STE7,-1.11,710490313>0.3,-1.0916666666666666
BARK2,-1.1,710490313>0.3,-1.1133333333333333
CAMK1,-1.07,710490313>0.3,-0.2575
RSK,1.05,710490313>0.3,0.10416666666666663
AMPK,0.99,710490313>0.3,0.3233333333333333
MSN,0.94,710490313>0.3,0.2258333333333333
TTK,-0.92,710490313>0.3,-0.9183333333333333
NUAK,-0.91,710490313>0.3,-0.9083333333333333
TLK,-0.91,710490313>0.3,-0.9108333333333334
NAK,-0.9,710490313>0.3,-0.04000000000000001
LKB,-0.89,710490313>0.3,0.3841666666666667
CDK,-0.88,710490313>0.3,-0.79
PKN,-0.87,710490313>0.3,0.6591666666666667
STKR,0.85,710490313>0.3,1.18
CK1,0.83,710490313>0.3,-0.32000000000000006
PKCI,-0.81,710490313>0.3,-0.47833333333333333
PDHK,0.76,710490313>0.3,0.9141666666666667
JNK,-0.75,710490313>0.3,-0.6266666666666666
MARK,-0.69,710490313>0.3,-0.2791666666666667
BUD32,-0.68,710490313>0.3,-0.6475
STE11,-0.66,710490313>0.3,-0.3041666666666667
QIK,-0.65,710490313>0.3,-0.47000000000000003
SLK,-0.65,710490313>0.3,-0.6525
CAMKK,-0.64,710490313>0.3,-0.6341666666666667
PKCA,-0.64,710490313>0.3,-0.5266666666666666
PASK,-0.64,710490313>0.3,-0.64
WNK,-0.63,710490313>0.3,0.04999999999999997
DYRK,-0.63,710490313>0.3,-0.05750000000000007
BRSK,-0.63,710490313>0.3,0.7033333333333334
MOS,-0.63,710490313>0.3,-0.6425
CLK,-0.63,710490313>0.3,-0.6408333333333334
HAL,0.62,710490313>0.3,0.09499999999999999
ULK,-0.61,710490313>0.3,-0.6366666666666667
NIK,-0.59,710490313>0.3,-0.6316666666666667
MTOR,-0.58,710490313>0.3,-0.5491666666666666
RAD53,0.58,710490313>0.3,0.9016666666666666
PKD,-0.58,710490313>0.3,-0.6733333333333333
PLK,-0.55,710490313>0.3,-1.2341666666666666
CHK1,-0.53,710490313>0.3,0.7816666666666666
RAF,0.52,710490313>0.3,-0.02749999999999997
CAMK2,-0.51,710490313>0.3,0.3025
MAPKAPK,-0.51,710490313>0.3,0.09416666666666666
COT,0.51,710490313>0.3,0.19916666666666666
DAPK,0.5,710490313>0.3,0.5133333333333333
FRAY,-0.46,710490313>0.3,0.11000000000000001
VRK1,-0.45,710490313>0.3,0.3466666666666667
P38,-0.45,710490313>0.3,0.32416666666666655
MELK,0.39,710490313>0.3,0.4166666666666667
PEK,0.32,710490313>0.3,-0.008333333333333304
GRK,-0.3,710490313>0.3,0.15083333333333335
CK2,-0.24,710490313>0.3,-0.4666666666666667
AUR,-0.12,710490313>0.3,-0.28583333333333333
ERK,-0.07,710490313>0.3,0.9941666666666666
PHK,-0.07,710490313>0.3,-0.6541666666666667
NEK,-0.05,710490313>0.3,0.5116666666666667
GSK,-0.04,710490313>0.3,-0.935
IKK,0.04,710490313>0.3,-0.1975
AKT,2.72,710490313>0.4,1.2475
PAKB,2.45,710490313>0.4,1.68
PKCH,2.28,710490313>0.4,2.9341666666666666
PRKDC,-2.18,710490313>0.4,-1.6900000000000002
PKG,2.14,710490313>0.4,0.6483333333333333
NMO,-1.99,710490313>0.4,-2.1991666666666667
MLCK,1.75,710490313>0.4,0.955
PDK1,1.72,710490313>0.4,1.3108333333333333
KHS,1.71,710490313>0.4,1.1725
MST,1.64,710490313>0.4,1.6658333333333333
TAO,1.64,710490313>0.4,0.7583333333333333
PKCD,-1.63,710490313>0.4,-1.2591666666666665
SGK,1.61,710490313>0.4,0.5391666666666668
PKA,1.61,710490313>0.4,0.2541666666666666
PIM,1.6,710490313>0.4,0.7941666666666667
MLK,-1.57,710490313>0.4,-0.6308333333333334
CDK,-1.4,710490313>0.4,-0.79
NDR,-1.39,710490313>0.4,-1.4466666666666665
AMPK,1.32,710490313>0.4,0.3233333333333333
DMPK,1.26,710490313>0.4,0.7616666666666667
RSK,1.26,710490313>0.4,0.10416666666666663
ATM,-1.21,710490313>0.4,-1.2933333333333334
MSN,1.1,710490313>0.4,0.2258333333333333
P38,-1.07,710490313>0.4,0.32416666666666655
BARK2,-1.05,710490313>0.4,-1.1133333333333333
QIK,-1.04,710490313>0.4,-0.47000000000000003
PKCA,-0.99,710490313>0.4,-0.5266666666666666
JNK,-0.99,710490313>0.4,-0.6266666666666666
CK1,0.94,710490313>0.4,-0.32000000000000006
STE7,-0.94,710490313>0.4,-1.0916666666666666
PKD,-0.93,710490313>0.4,-0.6733333333333333
CK2,-0.91,710490313>0.4,-0.4666666666666667
ATR,-0.91,710490313>0.4,-0.8
IRAK,0.89,710490313>0.4,0.5283333333333333
DAPK,0.87,710490313>0.4,0.5133333333333333
TLK,-0.86,710490313>0.4,-0.9108333333333334
NAK,-0.86,710490313>0.4,-0.04000000000000001
PKN,-0.86,710490313>0.4,0.6591666666666667
TTK,-0.85,710490313>0.4,-0.9183333333333333
NUAK,-0.84,710490313>0.4,-0.9083333333333333
RIPK,-0.83,710490313>0.4,-1.0666666666666667
CAMK1,-0.82,710490313>0.4,-0.2575
DYRK,-0.81,710490313>0.4,-0.05750000000000007
MELK,0.8,710490313>0.4,0.4166666666666667
HAL,0.77,710490313>0.4,0.09499999999999999
PAKA,-0.73,710490313>0.4,-0.6075
COT,0.72,710490313>0.4,0.19916666666666666
PHK,-0.66,710490313>0.4,-0.6541666666666667
PDHK,0.66,710490313>0.4,0.9141666666666667
PKCI,-0.65,710490313>0.4,-0.47833333333333333
LKB,-0.63,710490313>0.4,0.3841666666666667
CLK,-0.61,710490313>0.4,-0.6408333333333334
ULK,-0.61,710490313>0.4,-0.6366666666666667
SLK,-0.61,710490313>0.4,-0.6525
WNK,-0.61,710490313>0.4,0.04999999999999997
RAD53,0.6,710490313>0.4,0.9016666666666666
BUD32,-0.59,710490313>0.4,-0.6475
CAMKK,-0.59,710490313>0.4,-0.6341666666666667
NIK,-0.59,710490313>0.4,-0.6316666666666667
MOS,-0.59,710490313>0.4,-0.6425
PASK,-0.58,710490313>0.4,-0.64
BRSK,-0.58,710490313>0.4,0.7033333333333334
MARK,-0.53,710490313>0.4,-0.2791666666666667
STE11,-0.43,710490313>0.4,-0.3041666666666667
PLK,-0.43,710490313>0.4,-1.2341666666666666
VRK1,-0.38,710490313>0.4,0.3466666666666667
NEK,0.29,710490313>0.4,0.5116666666666667
GSK,0.27,710490313>0.4,-0.935
MTOR,-0.27,710490313>0.4,-0.5491666666666666
CAMK2,-0.26,710490313>0.4,0.3025
PEK,0.24,710490313>0.4,-0.008333333333333304
CHK1,-0.23,710490313>0.4,0.7816666666666666
FRAY,-0.17,710490313>0.4,0.11000000000000001
STKR,0.17,710490313>0.4,1.18
RAF,-0.16,710490313>0.4,-0.02749999999999997
ERK,-0.15,710490313>0.4,0.9941666666666666
IKK,-0.12,710490313>0.4,-0.1975
GRK,-0.11,710490313>0.4,0.15083333333333335
AUR,0.09,710490313>0.4,-0.28583333333333333
MAPKAPK,0.06,710490313>0.4,0.09416666666666666
NMO,-3.02,710490315>0.15,-2.1991666666666667
PKCH,2.21,710490315>0.15,2.9341666666666666
NDR,-1.92,710490315>0.15,-1.4466666666666665
PRKDC,-1.86,710490315>0.15,-1.6900000000000002
AKT,1.85,710490315>0.15,1.2475
ATM,-1.78,710490315>0.15,-1.2933333333333334
MLCK,1.76,710490315>0.15,0.955
PLK,-1.65,710490315>0.15,-1.2341666666666666
STKR,1.63,710490315>0.15,1.18
PAKB,1.62,710490315>0.15,1.68
BARK2,-1.49,710490315>0.15,-1.1133333333333333
MST,1.46,710490315>0.15,1.6658333333333333
CDK,-1.32,710490315>0.15,-0.79
SGK,1.29,710490315>0.15,0.5391666666666668
TTK,-1.26,710490315>0.15,-0.9183333333333333
DMPK,1.23,710490315>0.15,0.7616666666666667
RAD53,1.23,710490315>0.15,0.9016666666666666
TAO,1.22,710490315>0.15,0.7583333333333333
NUAK,-1.21,710490315>0.15,-0.9083333333333333
BRSK,1.19,710490315>0.15,0.7033333333333334
KHS,1.19,710490315>0.15,1.1725
WNK,1.19,710490315>0.15,0.04999999999999997
RIPK,-1.17,710490315>0.15,-1.0666666666666667
TLK,-1.17,710490315>0.15,-0.9108333333333334
PDK1,1.07,710490315>0.15,1.3108333333333333
NEK,0.99,710490315>0.15,0.5116666666666667
STE7,-0.97,710490315>0.15,-1.0916666666666666
PIM,0.93,710490315>0.15,0.7941666666666667
PKCD,-0.9,710490315>0.15,-1.2591666666666665
GSK,-0.9,710490315>0.15,-0.935
PDHK,0.89,710490315>0.15,0.9141666666666667
MLK,-0.89,710490315>0.15,-0.6308333333333334
ATR,-0.88,710490315>0.15,-0.8
CLK,-0.87,710490315>0.15,-0.6408333333333334
BUD32,-0.87,710490315>0.15,-0.6475
CAMKK,-0.87,710490315>0.15,-0.6341666666666667
MOS,-0.85,710490315>0.15,-0.6425
CHK1,0.85,710490315>0.15,0.7816666666666666
MELK,0.85,710490315>0.15,0.4166666666666667
PASK,-0.84,710490315>0.15,-0.64
STE11,-0.84,710490315>0.15,-0.3041666666666667
ULK,-0.84,710490315>0.15,-0.6366666666666667
SLK,-0.83,710490315>0.15,-0.6525
NIK,-0.81,710490315>0.15,-0.6316666666666667
PAKA,-0.81,710490315>0.15,-0.6075
VRK1,0.81,710490315>0.15,0.3466666666666667
RAF,0.79,710490315>0.15,-0.02749999999999997
FRAY,0.69,710490315>0.15,0.11000000000000001
PKD,-0.53,710490315>0.15,-0.6733333333333333
CK1,-0.52,710490315>0.15,-0.32000000000000006
JNK,-0.52,710490315>0.15,-0.6266666666666666
PEK,-0.46,710490315>0.15,-0.008333333333333304
PKCI,-0.44,710490315>0.15,-0.47833333333333333
MARK,-0.44,710490315>0.15,-0.2791666666666667
MAPKAPK,0.43,710490315>0.15,0.09416666666666666
CAMK1,-0.42,710490315>0.15,-0.2575
LKB,-0.41,710490315>0.15,0.3841666666666667
MSN,0.38,710490315>0.15,0.2258333333333333
DYRK,-0.36,710490315>0.15,-0.05750000000000007
AMPK,0.36,710490315>0.15,0.3233333333333333
DAPK,0.33,710490315>0.15,0.5133333333333333
ERK,0.33,710490315>0.15,0.9941666666666666
MTOR,-0.32,710490315>0.15,-0.5491666666666666
CK2,-0.31,710490315>0.15,-0.4666666666666667
P38,0.29,710490315>0.15,0.32416666666666655
PKCA,-0.25,710490315>0.15,-0.5266666666666666
RSK,0.22,710490315>0.15,0.10416666666666663
HAL,0.22,710490315>0.15,0.09499999999999999
PKN,0.21,710490315>0.15,0.6591666666666667
NAK,0.21,710490315>0.15,-0.04000000000000001
AUR,0.2,710490315>0.15,-0.28583333333333333
IKK,-0.2,710490315>0.15,-0.1975
PKG,0.19,710490315>0.15,0.6483333333333333
PKA,0.14,710490315>0.15,0.2541666666666666
GRK,-0.13,710490315>0.15,0.15083333333333335
COT,-0.12,710490315>0.15,0.19916666666666666
CAMK2,-0.12,710490315>0.15,0.3025
PHK,-0.08,710490315>0.15,-0.6541666666666667
QIK,-0.08,710490315>0.15,-0.47000000000000003
IRAK,-0.04,710490315>0.15,0.5283333333333333
NMO,-2.89,710490315>0.2,-2.1991666666666667
PKCH,2.28,710490315>0.2,2.9341666666666666
AKT,1.98,710490315>0.2,1.2475
PLK,-1.94,710490315>0.2,-1.2341666666666666
NDR,-1.91,710490315>0.2,-1.4466666666666665
PRKDC,-1.91,710490315>0.2,-1.6900000000000002
MLCK,1.78,710490315>0.2,0.955
ATM,-1.73,710490315>0.2,-1.2933333333333334
PAKB,1.64,710490315>0.2,1.68
STKR,1.58,710490315>0.2,1.18
CDK,-1.51,710490315>0.2,-0.79
MST,1.5,710490315>0.2,1.6658333333333333
BARK2,-1.47,710490315>0.2,-1.1133333333333333
RIPK,-1.45,710490315>0.2,-1.0666666666666667
SGK,1.38,710490315>0.2,0.5391666666666668
GSK,-1.33,710490315>0.2,-0.935
NUAK,-1.23,710490315>0.2,-0.9083333333333333
TTK,-1.22,710490315>0.2,-0.9183333333333333
BRSK,1.21,710490315>0.2,0.7033333333333334
TLK,-1.21,710490315>0.2,-0.9108333333333334
WNK,1.19,710490315>0.2,0.04999999999999997
STE7,-1.19,710490315>0.2,-1.0916666666666666
KHS,1.18,710490315>0.2,1.1725
TAO,1.14,710490315>0.2,0.7583333333333333
DMPK,1.08,710490315>0.2,0.7616666666666667
PDHK,1.03,710490315>0.2,0.9141666666666667
PDK1,0.93,710490315>0.2,1.3108333333333333
CHK1,0.92,710490315>0.2,0.7816666666666666
MOS,-0.88,710490315>0.2,-0.6425
SLK,-0.88,710490315>0.2,-0.6525
ATR,-0.87,710490315>0.2,-0.8
PASK,-0.87,710490315>0.2,-0.64
VRK1,0.86,710490315>0.2,0.3466666666666667
PKCD,-0.86,710490315>0.2,-1.2591666666666665
RAD53,0.86,710490315>0.2,0.9016666666666666
BUD32,-0.85,710490315>0.2,-0.6475
ULK,-0.85,710490315>0.2,-0.6366666666666667
NIK,-0.84,710490315>0.2,-0.6316666666666667
CK1,-0.84,710490315>0.2,-0.32000000000000006
CLK,-0.82,710490315>0.2,-0.6408333333333334
MLK,-0.81,710490315>0.2,-0.6308333333333334
PIM,0.81,710490315>0.2,0.7941666666666667
CAMKK,-0.81,710490315>0.2,-0.6341666666666667
STE11,-0.79,710490315>0.2,-0.3041666666666667
PAKA,-0.78,710490315>0.2,-0.6075
JNK,-0.75,710490315>0.2,-0.6266666666666666
PKD,-0.71,710490315>0.2,-0.6733333333333333
MTOR,-0.63,710490315>0.2,-0.5491666666666666
NEK,0.59,710490315>0.2,0.5116666666666667
PEK,-0.57,710490315>0.2,-0.008333333333333304
MELK,0.55,710490315>0.2,0.4166666666666667
DYRK,-0.52,710490315>0.2,-0.05750000000000007
RSK,0.45,710490315>0.2,0.10416666666666663
AMPK,0.45,710490315>0.2,0.3233333333333333
IKK,-0.44,710490315>0.2,-0.1975
RAF,0.42,710490315>0.2,-0.02749999999999997
MARK,-0.42,710490315>0.2,-0.2791666666666667
DAPK,0.42,710490315>0.2,0.5133333333333333
PKCI,-0.41,710490315>0.2,-0.47833333333333333
LKB,-0.4,710490315>0.2,0.3841666666666667
CAMK1,-0.38,710490315>0.2,-0.2575
FRAY,0.32,710490315>0.2,0.11000000000000001
MSN,0.31,710490315>0.2,0.2258333333333333
PKG,0.3,710490315>0.2,0.6483333333333333
PKA,0.3,710490315>0.2,0.2541666666666666
PKCA,-0.3,710490315>0.2,-0.5266666666666666
HAL,0.27,710490315>0.2,0.09499999999999999
CK2,-0.26,710490315>0.2,-0.4666666666666667
PKN,0.26,710490315>0.2,0.6591666666666667
QIK,-0.25,710490315>0.2,-0.47000000000000003
AUR,0.24,710490315>0.2,-0.28583333333333333
NAK,0.23,710490315>0.2,-0.04000000000000001
PHK,-0.2,710490315>0.2,-0.6541666666666667
MAPKAPK,0.19,710490315>0.2,0.09416666666666666
ERK,0.14,710490315>0.2,0.9941666666666666
P38,0.13,710490315>0.2,0.32416666666666655
IRAK,0.07,710490315>0.2,0.5283333333333333
COT,-0.05,710490315>0.2,0.19916666666666666
